customer_id,resp,card_tenure,risk_score,num_promoted,avg_bal,geo_group,res_type
6026,0,75.0,723,0,2994.0,1,1
6285,0,16.0,605,0,4111.0,4,3
12187,0,159.0,685,0,2812.0,0,1
23458,0,139.0,543,0,8907.0,0,5
416,0,198.0,666,0,3728.0,0,1
3987,0,87.0,633,0,3144.0,1,0
5346,0,246.0,520,0,3940.0,3,5
15522,0,198.0,710,0,3658.0,0,1
7970,0,83.0,520,0,2483.0,1,5
23965,1,155.0,605,0,2602.0,0,3
14603,0,99.0,520,0,3852.0,1,5
2943,0,194.0,760,0,3941.0,0,2
12019,1,32.0,520,0,549.0,2,5
13826,0,115.0,664,0,3218.0,1,1
6063,0,202.0,520,0,4113.0,3,5
8323,0,115.0,656,0,2819.0,1,1
17070,0,143.0,520,0,4083.0,0,5
11458,0,115.0,690,0,2849.0,1,1
17946,0,143.0,719,0,1462.0,0,1
6994,0,75.0,681,0,3720.0,1,1
8110,0,175.0,703,0,1757.0,0,2
4157,0,87.0,618,0,3125.0,1,0
20356,0,123.0,629,0,2206.0,0,0
21574,0,135.0,655,0,3244.0,0,1
7267,0,139.0,688,0,2993.0,0,1
18224,0,190.0,713,0,2542.0,0,1
4132,0,44.0,655,0,3941.0,4,1
5439,1,167.0,669,0,3557.0,0,1
9223,0,52.0,677,0,3587.0,4,1
16997,0,127.0,589,0,3587.0,0,3
10616,0,175.0,732,0,3233.0,0,4
22767,0,182.0,728,0,3498.0,0,4
18992,0,143.0,520,0,-132.0,0,5
10497,0,127.0,692,0,2639.0,0,2
16862,0,143.0,681,0,1373.0,0,1
6134,0,163.0,627,0,3915.0,0,0
3248,0,167.0,718,0,2216.0,0,1
23423,0,186.0,520,0,4083.0,0,5
15245,0,171.0,740,0,2740.0,0,4
14482,0,190.0,520,0,3358.0,0,5
14128,0,103.0,662,0,3339.0,1,1
24266,0,182.0,716,0,2128.0,0,1
7857,0,119.0,755,0,3728.0,1,4
24538,0,115.0,736,0,3481.0,1,4
18209,0,99.0,670,0,2772.0,1,2
22568,0,198.0,677,0,3537.0,0,1
6612,0,67.0,600,0,2878.0,4,3
23664,0,175.0,520,0,2553.0,0,5
6212,0,99.0,726,0,3275.0,1,4
15893,0,67.0,613,0,3587.0,4,3
5189,0,79.0,706,0,2233.0,1,1
23118,0,67.0,529,0,3498.0,4,5
14056,0,159.0,639,0,2073.0,0,0
18358,0,135.0,670,0,2823.0,0,1
3052,0,246.0,677,0,3604.0,2,1
16086,0,202.0,721,0,3408.0,3,1
513,0,175.0,520,0,1258.0,0,5
11438,0,36.0,760,0,3432.0,4,4
11071,0,63.0,623,0,2347.0,4,0
18813,0,186.0,742,0,2886.0,0,4
10853,0,194.0,692,0,3586.0,0,1
19862,0,167.0,520,0,2394.0,0,5
14049,0,238.0,752,0,3621.0,3,4
18827,0,111.0,630,0,3040.0,1,0
3066,0,83.0,708,0,2851.0,1,1
12331,0,107.0,697,0,1192.0,1,1
5120,0,95.0,520,0,2347.0,1,5
16596,0,99.0,698,0,2082.0,1,1
17855,1,103.0,667,0,6589.0,1,1
13533,0,155.0,520,0,3467.0,0,5
14975,0,91.0,619,0,3233.0,1,0
813,0,103.0,703,0,1379.0,1,1
15587,1,163.0,520,0,3162.0,0,5
21824,0,179.0,633,0,3286.0,0,0
4113,0,99.0,520,0,3587.0,1,5
18245,0,131.0,726,0,3454.0,0,4
19119,0,163.0,635,0,4012.0,0,0
14959,0,56.0,749,0,3233.0,4,4
13814,0,99.0,701,0,2878.0,1,1
21148,1,139.0,656,0,3870.0,0,1
10374,0,135.0,656,0,3144.0,0,1
8300,0,48.0,659,0,3453.0,4,1
7612,0,206.0,611,0,3379.0,3,3
6873,0,218.0,717,0,2672.0,3,1
19022,0,56.0,689,0,3401.0,4,1
22848,1,103.0,673,0,3557.0,1,1
937,0,206.0,726,0,3640.0,3,4
12557,0,127.0,637,0,3240.0,0,0
2239,0,111.0,600,0,3867.0,1,3
4661,0,119.0,732,0,2855.0,1,4
20062,0,115.0,520,0,2470.0,1,5
6984,0,75.0,695,0,3227.0,1,2
14012,0,210.0,520,0,4042.0,3,5
3917,0,159.0,520,0,2421.0,0,5
14588,0,167.0,647,0,3194.0,0,0
4343,0,40.0,626,0,3617.0,4,0
11980,0,131.0,674,0,2955.0,0,1
5260,0,151.0,653,0,2524.0,0,1
4106,0,87.0,620,0,3059.0,1,0
12915,0,127.0,520,0,3388.0,0,5
5853,0,135.0,683,0,2623.0,0,1
7172,0,103.0,612,0,2631.0,1,3
5549,0,127.0,639,0,3410.0,0,0
16571,0,135.0,520,0,3293.0,0,5
15718,0,83.0,692,0,3056.0,1,1
1056,0,246.0,716,0,3056.0,3,1
23296,0,226.0,725,0,3451.0,3,2
23536,0,83.0,743,0,2819.0,1,4
17664,1,175.0,709,0,3427.0,0,1
6511,0,246.0,756,0,3852.0,3,4
3475,0,135.0,624,0,3197.0,0,0
12921,0,107.0,613,0,3144.0,1,3
10655,0,175.0,665,0,2085.0,0,1
23404,0,91.0,520,0,1010.0,1,5
22617,0,87.0,539,0,3853.0,1,5
3359,0,238.0,658,0,3943.0,3,1
16651,0,107.0,520,0,438.0,1,5
22777,0,131.0,520,0,2672.0,0,5
16643,0,163.0,629,0,2790.0,0,0
24737,0,246.0,739,0,2618.0,2,4
19306,0,63.0,727,0,3520.0,4,4
13618,0,103.0,674,0,3410.0,1,1
13128,0,246.0,702,0,3321.0,2,1
22189,0,218.0,699,0,3723.0,3,1
15705,0,222.0,648,0,3702.0,3,0
6775,0,222.0,760,0,3551.0,3,4
22159,0,119.0,570,0,3631.0,1,3
15380,0,182.0,756,0,3726.0,0,4
22314,1,222.0,734,0,3864.0,3,4
15999,0,175.0,520,0,1893.0,0,5
7738,1,111.0,652,0,7296.0,1,1
4123,0,167.0,716,0,2244.0,0,1
15139,0,194.0,690,0,2436.0,0,1
14976,0,210.0,520,0,2865.0,3,5
7045,0,151.0,520,0,3144.0,0,5
8682,0,87.0,520,0,2861.0,1,5
18221,0,246.0,738,0,3737.0,3,4
15608,0,175.0,592,0,4056.0,0,3
3265,0,131.0,520,0,1912.0,0,5
7568,0,194.0,520,0,2098.0,0,5
5999,0,246.0,699,0,3833.0,3,1
19284,0,202.0,758,0,3410.0,3,4
3450,0,242.0,759,0,3751.0,3,4
9132,0,155.0,702,0,3600.0,0,1
4816,1,32.0,711,0,3941.0,4,1
4705,0,107.0,675,0,2808.0,1,1
13568,0,242.0,760,0,-22.0,3,4
12999,0,202.0,746,0,2338.0,3,4
20727,0,167.0,750,0,3587.0,0,4
10244,0,151.0,672,0,3062.0,0,1
10376,0,238.0,750,0,3630.0,3,4
10568,0,135.0,665,0,1689.0,0,1
23467,0,119.0,696,0,3950.0,1,1
19667,0,123.0,735,0,3498.0,0,4
8284,0,198.0,744,0,3754.0,0,4
3177,0,115.0,687,0,3292.0,1,1
2159,0,179.0,760,0,3675.0,0,4
17813,0,246.0,760,0,-132.0,3,4
20599,0,111.0,666,0,2808.0,1,1
8489,0,127.0,520,0,3392.0,0,5
6589,1,40.0,760,0,3179.0,4,4
12120,0,194.0,691,0,1001.0,0,1
13067,0,111.0,661,0,2377.0,1,1
18724,0,103.0,675,0,2023.0,1,1
13956,0,186.0,751,0,2967.0,0,4
19141,0,127.0,687,0,1462.0,0,1
6678,0,143.0,520,0,3577.0,0,5
20169,0,115.0,657,0,2503.0,1,1
18956,0,159.0,520,0,3741.0,0,5
6976,0,214.0,753,0,2328.0,3,4
16184,0,242.0,692,0,3269.0,3,1
6091,0,182.0,744,0,3764.0,0,4
24213,0,155.0,727,0,3419.0,0,4
24271,1,186.0,565,0,3728.0,0,3
10471,0,115.0,633,0,3926.0,1,0
1186,0,131.0,706,0,2997.0,0,1
2490,0,171.0,710,0,2701.0,0,2
12983,0,246.0,759,0,3041.0,3,4
18408,0,179.0,757,0,3634.0,0,4
24139,0,127.0,660,0,2932.0,0,1
5738,0,107.0,654,0,3179.0,1,1
5746,0,159.0,718,0,3463.0,0,1
22907,0,127.0,520,0,2520.0,0,5
22599,0,56.0,695,0,3823.0,4,1
19363,0,63.0,757,0,3439.0,4,4
4950,0,163.0,597,0,3306.0,0,3
22868,0,48.0,759,0,3233.0,4,4
19836,0,246.0,701,0,3232.0,3,1
4128,0,67.0,670,0,3498.0,4,1
13449,0,182.0,642,0,3722.0,0,0
20911,0,163.0,698,0,1887.0,0,1
20469,0,48.0,676,0,3867.0,4,1
16948,0,246.0,760,0,3720.0,3,4
3128,0,175.0,683,0,2760.0,0,1
19617,0,222.0,520,0,3354.0,3,5
15869,1,87.0,692,0,3664.0,1,1
7637,0,83.0,760,0,3512.0,1,4
3659,0,83.0,520,0,999.0,1,5
797,1,111.0,700,0,3143.0,1,1
12732,0,123.0,711,0,2524.0,0,1
4387,0,202.0,520,0,3705.0,3,5
13830,0,123.0,699,0,7369.0,0,1
11017,0,613.0,707,0,3852.0,4,1
15561,0,107.0,727,0,3091.0,1,4
18915,0,230.0,640,0,3572.0,3,0
6499,0,111.0,690,0,3412.0,1,1
4879,0,131.0,620,0,3481.0,0,0
22162,0,246.0,520,0,2147.0,3,5
24744,1,155.0,520,0,1146.0,0,5
22299,0,123.0,613,0,3966.0,0,3
9492,0,63.0,620,0,3469.0,4,0
22575,0,115.0,578,0,2215.0,1,3
3210,0,171.0,718,0,2518.0,0,1
547,0,246.0,728,0,3199.0,3,4
13895,0,246.0,756,0,3870.0,3,4
5033,0,83.0,694,0,8357.0,1,1
3228,0,32.0,748,0,3573.0,4,4
23670,0,87.0,737,1,3002.0,1,4
1034,0,95.0,665,0,2170.0,1,1
16809,0,99.0,520,0,3641.0,1,5
12142,0,163.0,686,0,2967.0,0,1
10461,0,147.0,593,0,3934.0,0,3
23464,1,111.0,673,0,3827.0,1,1
20558,0,242.0,601,0,2524.0,3,3
13180,0,155.0,624,0,3467.0,0,0
4203,0,634.0,705,0,3804.0,1,1
15828,0,175.0,611,0,3115.0,0,3
572,1,175.0,520,0,3597.0,0,5
19847,0,79.0,520,0,2391.0,1,5
16282,0,127.0,731,0,3195.0,0,4
2810,0,143.0,744,0,4033.0,0,4
11876,0,28.0,724,0,3675.0,4,1
14626,1,75.0,739,0,3319.0,1,2
18767,0,151.0,520,0,482.0,0,5
4561,0,159.0,757,0,2761.0,0,4
7995,0,123.0,520,0,-80.0,0,5
23737,0,179.0,706,0,932.0,0,1
5256,0,198.0,698,0,1857.0,0,1
3169,0,143.0,759,0,3188.0,0,4
23524,0,167.0,711,0,2303.0,0,1
19944,0,131.0,696,0,2826.0,0,1
20121,0,163.0,727,0,2878.0,0,4
536,0,182.0,678,0,2938.0,0,1
9203,0,190.0,520,0,1373.0,0,5
5804,0,155.0,757,0,4062.0,0,4
3975,0,198.0,596,0,3152.0,0,2
16690,0,56.0,662,0,4056.0,4,1
13950,0,218.0,724,0,3646.0,3,1
9316,0,95.0,639,0,4047.0,1,0
17387,0,127.0,656,0,3020.0,0,1
17641,0,99.0,553,0,3233.0,1,5
17347,0,52.0,744,0,2871.0,4,4
722,0,159.0,629,0,3270.0,0,0
2030,0,99.0,639,0,3056.0,1,0
7173,0,91.0,662,0,3020.0,1,1
21794,0,123.0,721,0,3472.0,0,1
19006,1,147.0,750,0,3563.0,0,4
18181,0,182.0,715,0,2400.0,0,1
8098,0,179.0,707,0,3321.0,0,2
8136,0,230.0,696,0,3823.0,3,1
3091,0,131.0,692,0,3262.0,0,1
21003,0,123.0,699,0,3897.0,0,1
14277,0,44.0,520,0,2517.0,4,5
17801,0,163.0,759,0,9613.0,0,4
18146,0,175.0,677,0,3250.0,0,1
13423,0,40.0,723,0,3835.0,4,1
1033,0,103.0,704,0,2200.0,1,1
19121,0,190.0,660,0,2878.0,0,1
263,0,60.0,644,0,3048.0,4,0
22961,0,171.0,622,0,3454.0,0,0
11019,1,95.0,683,0,3233.0,1,1
19971,0,71.0,668,0,2275.0,4,1
16652,0,214.0,692,0,3006.0,3,1
13529,0,40.0,760,0,3944.0,4,4
22170,0,198.0,759,0,3561.0,0,4
1800,0,159.0,664,0,1969.0,0,2
16148,0,139.0,644,0,2294.0,0,0
1917,0,71.0,692,0,1462.0,4,1
3963,0,48.0,646,0,3562.0,4,0
8919,0,75.0,677,0,2730.0,1,1
20739,0,179.0,756,0,3587.0,0,4
22511,0,44.0,713,0,1975.0,4,1
1295,0,99.0,520,0,3574.0,1,5
22155,0,40.0,742,0,3339.0,4,4
83,0,71.0,655,0,3658.0,4,1
19458,0,234.0,520,0,2217.0,3,5
8349,0,131.0,725,0,2297.0,0,4
1673,0,63.0,685,0,3587.0,4,1
10695,0,139.0,713,0,2595.0,0,1
5960,0,238.0,746,0,1993.0,3,4
22944,0,198.0,698,0,2937.0,0,1
17325,0,115.0,520,0,4009.0,1,5
7739,0,91.0,520,0,1190.0,1,5
13319,0,167.0,570,0,3557.0,0,3
4690,0,67.0,650,0,3764.0,4,0
9488,0,60.0,758,0,-132.0,4,4
20579,0,103.0,695,0,2985.0,1,1
5582,0,182.0,520,0,658.0,0,5
11074,0,135.0,719,0,3673.0,0,2
9345,0,214.0,617,0,3144.0,3,0
20928,0,182.0,760,0,3291.0,0,4
12646,0,147.0,703,0,1108.0,0,1
22833,0,67.0,685,0,3498.0,4,1
24633,0,28.0,760,0,3904.0,4,4
19665,0,115.0,591,0,2727.0,1,3
21338,0,79.0,735,0,3671.0,1,4
24082,0,119.0,710,0,3038.0,1,1
12852,0,107.0,520,0,1755.0,1,5
10997,0,135.0,758,0,3728.0,0,4
16085,0,151.0,759,0,2170.0,0,4
20301,0,119.0,619,0,2229.0,1,0
2715,0,159.0,716,0,2367.0,0,1
17777,0,60.0,640,0,2878.0,4,0
17299,0,79.0,727,0,1789.0,1,4
15779,0,127.0,520,0,1933.0,0,5
15654,0,131.0,520,0,2257.0,0,5
20382,0,36.0,725,0,3303.0,4,4
9575,0,75.0,641,0,3711.0,1,0
20115,0,135.0,678,0,3781.0,2,1
7225,0,171.0,681,0,2864.0,0,1
24163,0,155.0,760,0,3040.0,0,4
4242,0,40.0,752,0,3724.0,4,4
15570,0,91.0,520,0,4095.0,1,5
24667,0,186.0,520,0,2802.0,0,5
15815,0,107.0,520,0,3675.0,1,5
12339,1,56.0,675,0,3720.0,4,1
1111,0,111.0,648,0,2524.0,1,0
15221,0,167.0,747,0,3422.0,0,4
13864,0,111.0,682,0,2313.0,1,1
24787,0,139.0,736,0,3115.0,0,4
14205,0,151.0,520,0,3498.0,0,5
18561,0,63.0,659,0,2750.0,4,1
5851,0,246.0,754,0,3353.0,3,2
18825,0,32.0,670,0,3401.0,4,1
14596,1,95.0,725,1,3233.0,1,4
7012,0,151.0,617,0,3668.0,0,0
22785,0,143.0,679,0,3203.0,0,1
23645,0,230.0,737,0,3558.0,3,4
23714,0,230.0,520,0,1433.0,3,5
12509,0,131.0,565,0,3216.0,0,3
8491,0,123.0,625,0,3339.0,0,0
19170,0,127.0,737,0,3867.0,0,4
18886,0,71.0,686,0,2719.0,4,1
1838,0,131.0,716,0,3067.0,0,1
14042,0,75.0,693,0,3583.0,1,1
550,0,115.0,674,0,3011.0,1,1
17199,1,63.0,663,0,3374.0,4,2
3602,0,131.0,731,0,2209.0,0,4
15280,0,198.0,687,0,3416.0,0,1
12672,0,127.0,578,0,3183.0,2,3
23359,0,246.0,758,0,2436.0,3,4
16075,0,67.0,758,0,-132.0,4,4
14211,0,206.0,760,0,3939.0,3,4
12088,0,182.0,520,0,2234.0,0,5
4622,0,127.0,645,0,3799.0,0,0
13901,0,79.0,760,0,3884.0,1,4
23883,0,87.0,685,0,3153.0,1,1
5915,0,226.0,725,0,3321.0,3,4
20175,0,135.0,651,0,3233.0,0,0
6527,0,56.0,750,0,3158.0,4,4
7486,0,151.0,520,0,2200.0,0,2
24073,0,234.0,520,0,3076.0,3,5
24180,0,194.0,686,0,2790.0,0,1
23805,0,60.0,675,0,3168.0,4,1
2011,0,194.0,759,0,3233.0,0,4
24329,0,139.0,659,0,2967.0,0,1
4120,0,155.0,706,0,2082.0,0,1
22399,0,103.0,613,0,3557.0,1,3
20756,0,83.0,697,0,2997.0,1,1
16388,0,151.0,665,0,3262.0,0,1
750,0,103.0,728,0,2524.0,1,4
22691,0,52.0,725,0,2949.0,4,4
22501,1,210.0,520,0,2189.0,3,5
6686,0,139.0,659,0,3774.0,0,1
12342,0,246.0,756,0,3056.0,3,4
3425,0,111.0,652,0,3135.0,1,1
14253,0,151.0,698,0,2388.0,0,1
13831,0,103.0,520,0,799.0,1,5
14147,0,179.0,613,0,3460.0,0,3
23301,0,179.0,664,0,2303.0,0,1
3870,0,218.0,714,0,3268.0,3,1
21385,0,91.0,696,0,3658.0,1,1
1968,0,163.0,686,0,3211.0,0,1
5212,0,194.0,758,0,2779.0,0,4
2219,0,186.0,703,0,3531.0,0,1
23999,0,147.0,649,0,2436.0,0,0
21256,0,190.0,520,0,1769.0,0,5
20012,0,111.0,748,0,3478.0,1,4
976,0,210.0,732,0,3743.0,3,4
22184,0,107.0,758,0,3488.0,1,4
18050,0,222.0,613,0,3950.0,3,3
9363,0,155.0,686,0,3209.0,0,1
17516,0,143.0,690,0,1860.0,0,1
15048,0,63.0,520,0,985.0,4,5
2179,0,175.0,682,0,3365.0,0,1
723,0,206.0,686,0,3498.0,3,1
5868,1,123.0,520,0,3931.0,0,5
24443,0,123.0,685,0,3233.0,0,2
14152,0,198.0,758,0,3380.0,0,4
19216,0,246.0,696,0,3126.0,3,1
7230,0,127.0,668,0,3305.0,0,1
4982,0,127.0,749,0,3175.0,0,2
7089,0,214.0,520,0,1111.0,3,5
20749,0,171.0,616,0,3508.0,0,3
24896,0,79.0,623,0,2657.0,1,0
1016,0,238.0,520,0,3832.0,3,5
11242,0,131.0,687,0,3054.0,0,1
21504,0,60.0,653,0,3272.0,4,1
1304,0,63.0,644,0,3941.0,4,0
13240,0,246.0,758,0,3489.0,3,4
12656,0,147.0,520,0,1642.0,0,5
22770,0,210.0,674,0,3144.0,3,1
13306,0,48.0,732,0,3528.0,4,4
19855,0,123.0,739,0,3109.0,0,4
23173,0,246.0,735,0,2436.0,3,4
22814,0,79.0,719,0,2701.0,1,1
13560,0,190.0,520,0,2990.0,0,5
9958,0,79.0,648,0,3144.0,1,0
20216,0,139.0,744,0,1816.0,0,4
11882,0,234.0,755,0,3852.0,3,4
17351,0,95.0,684,0,3312.0,1,1
16983,0,107.0,520,0,3229.0,1,5
18158,0,143.0,520,0,3836.0,0,5
11280,0,171.0,652,0,2967.0,0,1
15459,0,171.0,758,0,3321.0,0,4
17238,1,127.0,640,0,3685.0,0,0
7297,0,91.0,648,0,2861.0,1,0
13561,0,135.0,725,0,3712.0,0,4
21077,0,194.0,732,0,842.0,0,4
4197,0,147.0,717,0,3835.0,0,1
23913,0,182.0,706,0,2790.0,0,2
17967,0,147.0,557,0,3546.0,0,3
22090,0,139.0,520,0,3976.0,0,5
6986,0,143.0,530,0,3783.0,0,5
23159,0,139.0,520,0,3316.0,0,5
8713,0,246.0,758,0,3383.0,3,4
5841,0,147.0,743,0,3557.0,0,4
470,0,139.0,707,0,3716.0,0,1
18943,0,63.0,636,0,3909.0,4,0
17525,0,147.0,705,0,1639.0,0,1
3680,0,71.0,739,0,3427.0,4,4
2982,0,202.0,520,0,3601.0,3,5
5621,0,60.0,633,0,1603.0,4,0
1524,0,535.0,681,0,3245.0,0,1
1713,0,171.0,725,0,1713.0,0,4
3655,0,175.0,734,0,1978.0,0,4
19054,0,56.0,669,0,3551.0,4,1
1946,0,60.0,686,0,3823.0,4,1
3049,0,214.0,685,0,3458.0,3,1
4967,0,123.0,666,0,3410.0,0,1
20954,0,103.0,710,0,975.0,1,2
22529,0,56.0,597,0,3188.0,4,3
51,0,107.0,683,0,2967.0,1,1
22606,0,111.0,671,0,3448.0,1,1
5440,1,123.0,684,0,3135.0,0,1
5073,0,63.0,608,0,2170.0,4,3
453,0,238.0,684,0,3587.0,3,1
23213,0,79.0,722,0,1740.0,1,1
21881,0,167.0,726,0,3815.0,0,4
13427,0,143.0,696,0,1875.0,0,1
8094,0,40.0,520,0,1025.0,4,5
2074,0,147.0,661,0,2967.0,0,1
14319,0,190.0,738,0,3528.0,0,4
8174,0,111.0,520,0,1435.0,1,5
3230,0,171.0,585,0,3658.0,0,3
21075,0,135.0,759,0,3870.0,0,4
14750,0,95.0,584,0,3115.0,1,3
3851,0,151.0,713,0,3587.0,0,1
4840,0,32.0,747,0,3622.0,4,4
15147,0,135.0,520,0,3938.0,0,5
13894,0,139.0,667,0,3622.0,0,1
18545,0,123.0,759,0,3528.0,0,4
20192,0,103.0,760,0,3852.0,1,4
448,0,91.0,625,0,1888.0,1,0
18011,0,147.0,632,0,3789.0,0,2
5560,0,60.0,671,0,3712.0,4,1
4898,0,242.0,661,0,3923.0,3,1
7833,0,75.0,724,0,753.0,1,4
7732,0,218.0,661,0,2082.0,3,1
10177,1,143.0,683,0,3156.0,0,1
7991,0,143.0,737,0,3660.0,0,4
3847,1,115.0,520,0,3835.0,1,2
14104,0,143.0,667,0,2179.0,0,1
11066,0,131.0,520,0,3392.0,0,5
1932,0,198.0,520,0,2703.0,0,5
1795,0,52.0,740,0,3161.0,4,4
14301,0,147.0,520,0,2893.0,0,5
3218,0,143.0,520,0,3673.0,0,5
8782,0,60.0,708,0,3451.0,2,1
1773,0,79.0,737,0,3496.0,1,4
24909,0,99.0,645,0,3390.0,1,0
19268,1,52.0,676,0,2648.0,4,1
24789,0,83.0,691,0,2524.0,1,1
3985,0,83.0,719,0,2082.0,1,1
15123,0,202.0,520,0,3550.0,3,5
675,0,179.0,623,0,3622.0,0,0
3840,0,210.0,614,0,2967.0,3,3
7050,0,163.0,628,0,3959.0,0,0
6913,0,226.0,660,0,3540.0,3,1
13058,0,242.0,642,0,3510.0,3,0
8012,0,139.0,520,0,3159.0,0,5
2101,0,127.0,754,0,-132.0,0,4
10319,0,67.0,710,0,3658.0,4,1
19143,0,155.0,757,0,-132.0,0,4
4926,0,56.0,760,0,3587.0,4,4
5270,0,206.0,520,0,3813.0,3,5
3843,0,115.0,664,0,3091.0,1,1
12760,0,179.0,689,0,1919.0,0,1
21821,0,159.0,647,0,2981.0,0,0
12713,0,139.0,705,0,2377.0,0,1
15981,0,75.0,654,0,3218.0,1,1
7678,0,194.0,691,0,3397.0,0,1
12997,0,139.0,701,0,2524.0,0,1
17928,0,151.0,738,0,3070.0,0,4
17137,0,194.0,756,0,4034.0,0,4
18348,0,171.0,605,0,3392.0,0,3
5572,0,119.0,520,0,833.0,1,5
13247,0,139.0,642,0,3451.0,0,0
19438,0,115.0,520,0,4009.0,1,5
16947,1,111.0,570,0,3259.0,1,3
6720,0,226.0,719,0,3684.0,3,1
3029,0,135.0,705,0,3339.0,0,1
18575,0,87.0,752,0,3799.0,1,4
3778,0,103.0,653,0,3705.0,1,1
16850,0,79.0,700,0,3164.0,1,1
14111,0,127.0,702,0,3265.0,0,1
12880,0,83.0,664,0,2790.0,2,1
2946,0,155.0,670,0,3498.0,0,1
21491,0,246.0,737,0,3746.0,3,4
18947,0,171.0,570,0,3363.0,0,3
1874,0,246.0,731,0,3782.0,3,2
322,0,44.0,700,0,4100.0,4,1
5748,0,167.0,690,0,2701.0,0,1
18615,0,83.0,666,0,3870.0,1,1
3104,0,123.0,709,0,3631.0,0,1
12374,0,139.0,680,0,3675.0,0,1
22133,0,186.0,645,0,2648.0,0,0
1819,0,151.0,697,0,163.0,0,1
20049,0,202.0,695,0,2896.0,3,1
19385,0,36.0,651,0,3923.0,4,0
14944,0,107.0,708,0,2204.0,1,1
20957,0,242.0,704,0,3835.0,3,1
14769,0,179.0,679,0,3336.0,0,1
13703,0,171.0,520,0,2362.0,0,5
18877,0,40.0,759,0,3675.0,4,2
15102,0,171.0,708,0,2692.0,0,1
23376,1,67.0,661,0,3056.0,4,1
16273,0,151.0,691,0,3949.0,0,1
23720,0,143.0,685,0,3303.0,0,1
24733,1,151.0,700,0,3813.0,0,1
12717,0,147.0,708,0,2436.0,0,1
17052,0,171.0,555,0,3691.0,0,5
22574,0,139.0,520,0,1740.0,0,5
18410,0,56.0,520,0,3029.0,4,5
7075,0,182.0,626,0,4065.0,0,0
9312,0,67.0,522,0,3462.0,4,5
288,0,131.0,594,0,3705.0,0,3
9172,0,87.0,684,0,2418.0,1,1
16985,0,71.0,702,0,3215.0,2,1
325,0,175.0,706,0,7987.0,0,1
19403,0,246.0,760,0,2995.0,3,4
5769,0,119.0,635,0,3233.0,1,0
2844,0,40.0,693,0,3622.0,4,1
20647,0,127.0,673,0,2005.0,0,1
17712,0,131.0,520,0,4112.0,0,5
24428,0,103.0,698,0,2790.0,1,1
21123,0,206.0,579,0,3498.0,3,3
7493,0,139.0,520,0,2115.0,0,5
7401,1,44.0,758,0,4081.0,4,4
12217,0,135.0,691,0,2229.0,0,1
15639,0,159.0,609,0,3741.0,0,3
913,0,127.0,644,0,3227.0,0,0
11406,0,111.0,680,0,1969.0,1,1
22447,0,103.0,705,0,1214.0,1,1
8677,0,135.0,628,0,3569.0,0,0
15889,0,71.0,704,0,3483.0,4,1
11345,0,48.0,740,0,3897.0,4,4
3936,0,230.0,520,0,1672.0,3,5
5648,0,202.0,630,0,3753.0,3,2
13902,0,159.0,639,0,3793.0,0,0
24507,0,67.0,520,0,4000.0,4,5
15600,0,198.0,520,0,3796.0,0,5
21014,0,91.0,757,0,4034.0,1,4
9098,0,111.0,712,0,3410.0,1,1
11356,0,63.0,741,0,2524.0,4,4
5859,0,362.0,711,0,3852.0,4,1
19779,0,107.0,673,0,3056.0,1,1
20898,0,151.0,681,0,3262.0,0,1
23736,0,194.0,520,0,2700.0,0,5
9065,0,103.0,623,0,3587.0,1,0
2767,0,83.0,648,0,3514.0,1,0
8261,0,127.0,520,0,2041.0,0,5
13802,0,139.0,520,0,9728.0,0,5
17975,0,159.0,698,0,2082.0,0,1
22425,0,155.0,666,0,2524.0,0,1
11573,0,151.0,641,0,3346.0,2,0
8766,0,44.0,627,0,3357.0,4,0
6840,0,95.0,630,0,3233.0,1,0
11437,0,32.0,723,0,3484.0,4,1
2657,0,182.0,758,0,4004.0,0,4
7962,0,182.0,692,0,3015.0,0,1
7416,0,179.0,628,0,2128.0,0,2
7169,0,194.0,654,0,3199.0,0,1
8509,0,127.0,596,1,2082.0,0,3
20442,1,87.0,748,0,3587.0,1,4
23831,0,71.0,688,0,3976.0,4,1
2806,0,83.0,653,0,2427.0,1,1
21275,0,83.0,692,0,3780.0,1,1
5107,0,139.0,692,0,2524.0,0,1
5763,0,103.0,520,0,3189.0,1,5
22791,0,159.0,645,0,1639.0,0,0
19487,0,115.0,547,0,3020.0,1,5
4369,0,75.0,701,1,2981.0,1,1
4819,0,32.0,725,0,3666.0,4,4
1386,0,119.0,553,0,3923.0,1,5
17605,0,115.0,520,0,2059.0,1,5
19675,0,99.0,721,0,2406.0,1,1
16687,0,175.0,569,0,3303.0,0,3
161,0,32.0,520,0,-132.0,4,5
12054,0,123.0,662,0,3538.0,0,1
19969,1,56.0,754,0,3918.0,4,4
14824,0,147.0,520,0,1644.0,2,5
12767,0,48.0,725,0,3484.0,4,4
4890,0,210.0,756,0,3346.0,3,4
13986,0,246.0,687,0,3690.0,3,1
6700,0,111.0,681,0,3615.0,1,1
13329,0,83.0,613,0,2687.0,1,3
7763,0,143.0,681,0,2967.0,0,1
12002,0,87.0,622,0,3268.0,1,0
9577,0,107.0,659,0,3410.0,1,1
22832,1,131.0,717,0,3410.0,0,1
8818,0,99.0,642,0,3151.0,1,0
20274,0,119.0,676,0,3063.0,1,1
3796,0,190.0,520,0,889.0,0,5
14325,0,163.0,676,0,3321.0,0,1
10422,0,186.0,745,0,2878.0,0,4
